;class_name;number_of_goals;number_of_tests;length_of_testes;ga_zero_fitness;ga_max_time;ga_shutdown_test_writer;test_suit_mutation_score;time_spent_to_execute_tests;test_suit_coverage;num_coverage_goals;criterion;coverage_of_criterion;search_finished_after;num_generations;num_statements;best_ind_fitness;permissions;warnings;exceptions
63;com.google.javascript.jscomp.Result;39;3;21;2 / 0;108 / 100          Finished!;0 / 0;100%;55958ms;97%;38;WEAKMUTATION;97%;102s;867;244345;8.5;"  - java.lang.RuntimePermission: 
 //          fileSystemProvider: 1
 //          writeFileDescriptor: 1
 // ";"InheritanceTree - Class not in inheritance graph: java.util.function.BiFunction
 //InheritanceTree - Class not in inheritance graph: java.util.function.Function
 //InheritanceTree - Class not in inheritance graph: java.util.function.BiConsumer
 //InheritanceTree - Class not in inheritance graph: java.util.function.Consumer
 //InheritanceTree - Class not in inheritance graph: java.util.function.Predicate
 //InheritanceTree - Class not in inheritance graph: java.util.function.UnaryOperator
 //InheritanceTree - Class not in inheritance graph: java.util.function.Supplier
 //MSecurityManager - SUT asked for a runtime permission that EvoSuite does not recognize: fileSystemProvider
 //";
64;com.google.javascript.jscomp.GlobalNamespace;873;44;156;1,324 / 0;107 / 100          Finished!;0 / 0;18%;16756ms;36%;316;WEAKMUTATION;36%;102s;142;49713;1574.8333333333333;"  - java.lang.RuntimePermission: 
 //          fileSystemProvider: 1
 //          writeFileDescriptor: 1
 // ";"InheritanceTree - Class not in inheritance graph: java.util.function.Consumer
 //InheritanceTree - Class not in inheritance graph: java.util.function.Predicate
 //InheritanceTree - Class not in inheritance graph: java.util.function.UnaryOperator
 //InheritanceTree - Class not in inheritance graph: java.util.function.BiFunction
 //InheritanceTree - Class not in inheritance graph: java.util.function.Function
 //InheritanceTree - Class not in inheritance graph: java.util.function.BiConsumer
 //InheritanceTree - Class not in inheritance graph: java.util.function.Supplier
 //MSecurityManager - SUT asked for a runtime permission that EvoSuite does not recognize: fileSystemProvider
 //";
65;com.google.javascript.jscomp.ControlFlowGraph;52;3;9;133 / 0;101 / 100          Finished!;0 / 0;25%;14015ms;25%;13;WEAKMUTATION;25%;101s;374;86902;133.0;;"InheritanceTree - Class not in inheritance graph: java.util.function.Consumer
 //InheritanceTree - Class not in inheritance graph: java.util.function.Predicate
 //InheritanceTree - Class not in inheritance graph: java.util.function.UnaryOperator
 //InheritanceTree - Class not in inheritance graph: java.util.function.BiFunction
 //InheritanceTree - Class not in inheritance graph: java.util.function.Function
 //InheritanceTree - Class not in inheritance graph: java.util.function.BiConsumer
 //InheritanceTree - Class not in inheritance graph: java.util.function.Supplier
 //";
66;com.google.javascript.jscomp.CrossModuleMethodMotion;39;3;9;81 / 0;101 / 100          Finished!;0 / 0;36%;67748ms;54%;21;WEAKMUTATION;54%;101s;448;52746;80.5;"  - java.lang.RuntimePermission: 
 //          fileSystemProvider: 1
 //          writeFileDescriptor: 1
 // ";"InheritanceTree - Class not in inheritance graph: java.util.function.Consumer
 //InheritanceTree - Class not in inheritance graph: java.util.function.Predicate
 //InheritanceTree - Class not in inheritance graph: java.util.function.BiFunction
 //InheritanceTree - Class not in inheritance graph: java.util.function.Function
 //InheritanceTree - Class not in inheritance graph: java.util.function.BiConsumer
 //InheritanceTree - Class not in inheritance graph: java.util.function.UnaryOperator
 //InheritanceTree - Class not in inheritance graph: java.util.function.Supplier
 //MSecurityManager - SUT asked for a runtime permission that EvoSuite does not recognize: fileSystemProvider
 //";
67;com.google.javascript.jscomp.DependencyOptions;26;6;16;0 / 0            Finished!;2 / 100;0 / 0;65%;999ms;100%;26;WEAKMUTATION;100%;2s;0;5457;0.0;;"InheritanceTree - Class not in inheritance graph: java.util.function.Consumer
 //InheritanceTree - Class not in inheritance graph: java.util.function.Predicate
 //InheritanceTree - Class not in inheritance graph: java.util.function.UnaryOperator
 //";
68;com.google.javascript.jscomp.AbstractCompiler;18;7;14;0 / 0            Finished!;60 / 100;0 / 0;100%;17988ms;100%;18;WEAKMUTATION;100%;60s;210;35177;0.0;"  - java.lang.RuntimePermission: 
 //          fileSystemProvider: 1
 //          writeFileDescriptor: 2
 // ";"InheritanceTree - Class not in inheritance graph: java.util.function.Consumer
 //InheritanceTree - Class not in inheritance graph: java.util.function.BiFunction
 //InheritanceTree - Class not in inheritance graph: java.util.function.Function
 //InheritanceTree - Class not in inheritance graph: java.util.function.BiConsumer
 //InheritanceTree - Class not in inheritance graph: java.util.function.Predicate
 //InheritanceTree - Class not in inheritance graph: java.util.function.UnaryOperator
 //InheritanceTree - Class not in inheritance graph: java.util.function.Supplier
 //MSecurityManager - SUT asked for a runtime permission that EvoSuite does not recognize: fileSystemProvider
 //";
69;com.google.javascript.rhino.jstype.UnionTypeBuilder;73;8;46;3 / 0;106 / 100          Finished!;0 / 0;99%;26920ms;100%;73;WEAKMUTATION;100%;102s;72;39675;3.0;;"InheritanceTree - Class not in inheritance graph: java.util.function.Consumer
 //InheritanceTree - Class not in inheritance graph: java.util.function.Predicate
 //InheritanceTree - Class not in inheritance graph: java.util.function.UnaryOperator
 //InheritanceTree - Class not in inheritance graph: java.util.function.BiFunction
 //InheritanceTree - Class not in inheritance graph: java.util.function.Function
 //InheritanceTree - Class not in inheritance graph: java.util.function.BiConsumer
 //";"[MASTER] 21:05:50.105 [logback-2] ERROR ClientNodeImpl - Error when connecting to master via RMI
 // java.lang.SecurityException: Unprivileged thread ""main"" cannot add a privileged thread: failed to add ""Statistics sender in client process""
 // Current privileged threads are: 
 // ""pool-3-thread-1""
 // ""Reference Handler""
 // 	at org.evosuite.runtime.sandbox.MSecurityManager.addPrivilegedThread(MSecurityManager.java:395) ~[evosuite-0.2.0.jar:na]
 // 	at org.evosuite.runtime.sandbox.Sandbox.addPriviligedThread(Sandbox.java:90) ~[evosuite-0.2.0.jar:na]
 // 	at org.evosuite.rmi.service.ClientNodeImpl.init(ClientNodeImpl.java:329) ~[evosuite-0.2.0.jar:na]
 // 	at org.evosuite.rmi.ClientServices.registerServices(ClientServices.java:48) [evosuite-0.2.0.jar:na]
 // 	at org.evosuite.ClientProcess.run(ClientProcess.java:77) [evosuite-0.2.0.jar:na]
 // 	at org.evosuite.ClientProcess.main(ClientProcess.java:154) [evosuite-0.2.0.jar:na]
 // [MASTER] 21:05:50.111 [logback-2] ERROR ClientProcess - Error when generating tests for: com.google.javascript.jscomp.SuppressDocWarningsGuard with seed 1558843549912. Configuration id : null
 // java.lang.RuntimeException: Could not connect to master process on port 19978
 // 	at org.evosuite.ClientProcess.run(ClientProcess.java:82) ~[evosuite-0.2.0.jar:na]
 // 	at org.evosuite.ClientProcess.main(ClientProcess.java:154) ~[evosuite-0.2.0.jar:na]
 // [MASTER] 21:05:50.542 [main] ERROR ExternalProcessHandler - Class com.google.javascript.jscomp.SuppressDocWarningsGuard. Lost connection with clients.
 // ClientNode: INITIALIZATION
 // 
 // java.rmi.UnmarshalException: Error unmarshaling return header; nested exception is: 
 // 	java.io.EOFException
 // 	at sun.rmi.transport.StreamRemoteCall.executeCall(StreamRemoteCall.java:236) ~[na:1.8.0_201]
 // 	at sun.rmi.server.UnicastRef.invoke(UnicastRef.java:161) ~[na:1.8.0_201]
 // 	at java.rmi.server.RemoteObjectInvocationHandler.invokeRemoteMethod(RemoteObjectInvocationHandler.java:227) ~[na:1.8.0_201]
 // 	at java.rmi.server.RemoteObjectInvocationHandler.invoke(RemoteObjectInvocationHandler.java:179) ~[na:1.8.0_201]
 // 	at com.sun.proxy.$Proxy7.waitUntilFinished(Unknown Source) ~[na:na]
 // 	at org.evosuite.utils.ExternalProcessHandler.waitForResult(ExternalProcessHandler.java:597) ~[evosuite-0.2.0.jar:na]
 // 	at org.evosuite.executionmode.TestGeneration.generateTests(TestGeneration.java:445) [evosuite-0.2.0.jar:na]
 // 	at org.evosuite.executionmode.TestGeneration.executeTestGeneration(TestGeneration.java:66) [evosuite-0.2.0.jar:na]
 // 	at org.evosuite.EvoSuite.parseCommandLine(EvoSuite.java:260) [evosuite-0.2.0.jar:na]
 // 	at org.evosuite.EvoSuite.main(EvoSuite.java:293) [evosuite-0.2.0.jar:na]
 // Caused by: java.io.EOFException: null
 // 	at java.io.DataInputStream.readByte(DataInputStream.java:267) ~[na:1.8.0_201]
 // 	at sun.rmi.transport.StreamRemoteCall.executeCall(StreamRemoteCall.java:222) ~[na:1.8.0_201]
 // 	... 9 common frames omitted
 // [MASTER] 21:05:50.653 [main] ERROR SearchStatistics - No statistics has been saved because EvoSuite failed to generate any test case
 // [MASTER] 21:05:50.754 [main] ERROR TestGeneration - failed to write statistics data
 // "
70;com.google.javascript.rhino.jstype.AllType;7;7;24;0 / 0            Finished!;17 / 100;0 / 0;100%;11795ms;100%;7;WEAKMUTATION;100%;17s;42;25511;0.0;;"InheritanceTree - Class not in inheritance graph: java.util.function.Consumer
 //InheritanceTree - Class not in inheritance graph: java.util.function.Predicate
 //InheritanceTree - Class not in inheritance graph: java.util.function.UnaryOperator
 //InheritanceTree - Class not in inheritance graph: java.util.function.BiFunction
 //InheritanceTree - Class not in inheritance graph: java.util.function.Function
 //InheritanceTree - Class not in inheritance graph: java.util.function.BiConsumer
 //";
71;com.google.javascript.rhino.jstype.ValueType;1;1;4;0 / 0            Finished!;3 / 100;0 / 0;100%;2755ms;100%;1;WEAKMUTATION;100%;4s;0;3216;0.0;;"InheritanceTree - Class not in inheritance graph: java.util.function.Consumer
 //InheritanceTree - Class not in inheritance graph: java.util.function.Predicate
 //InheritanceTree - Class not in inheritance graph: java.util.function.UnaryOperator
 //InheritanceTree - Class not in inheritance graph: java.util.function.BiFunction
 //InheritanceTree - Class not in inheritance graph: java.util.function.Function
 //InheritanceTree - Class not in inheritance graph: java.util.function.BiConsumer
 //";
72;com.google.javascript.jscomp.ProcessDefines;156;2;12;354 / 0;101 / 100          Finished!;0 / 0;14%;13639ms;13%;20;WEAKMUTATION;13%;102s;217;43184;351.0;"  - java.lang.RuntimePermission: 
 //          fileSystemProvider: 1
 // ";"InheritanceTree - Class not in inheritance graph: java.util.function.BiFunction
 //InheritanceTree - Class not in inheritance graph: java.util.function.Function
 //InheritanceTree - Class not in inheritance graph: java.util.function.BiConsumer
 //InheritanceTree - Class not in inheritance graph: java.util.function.Consumer
 //InheritanceTree - Class not in inheritance graph: java.util.function.Predicate
 //InheritanceTree - Class not in inheritance graph: java.util.function.UnaryOperator
 //InheritanceTree - Class not in inheritance graph: java.util.function.Supplier
 //MSecurityManager - SUT asked for a runtime permission that EvoSuite does not recognize: fileSystemProvider
 //";
73;com.google.javascript.rhino.ErrorReporter;;0;0;0 / 0            Finished!;0 / 100;0 / 0;100%;0ms;100%;;WEAKMUTATION;100% (no goals);0s;0;0;0.0;;;
74;com.google.javascript.rhino.jstype.JSTypeNative;;0;0;0 / 0            Finished!;0 / 100;0 / 0;100%;0ms;100%;;WEAKMUTATION;100% (no goals);0s;0;0;0.0;;;
75;com.google.javascript.jscomp.CheckGlobalNames;187;2;14;382 / 0;103 / 100          Finished!;0 / 0;4%;75746ms;4%;7;WEAKMUTATION;4%;102s;303;49912;382.0;"  - java.lang.RuntimePermission: 
 //          fileSystemProvider: 1
 // ";"InheritanceTree - Class not in inheritance graph: java.util.function.Consumer
 //InheritanceTree - Class not in inheritance graph: java.util.function.Predicate
 //InheritanceTree - Class not in inheritance graph: java.util.function.UnaryOperator
 //InheritanceTree - Class not in inheritance graph: java.util.function.BiFunction
 //InheritanceTree - Class not in inheritance graph: java.util.function.Function
 //InheritanceTree - Class not in inheritance graph: java.util.function.BiConsumer
 //InheritanceTree - Class not in inheritance graph: java.util.function.Supplier
 //MSecurityManager - SUT asked for a runtime permission that EvoSuite does not recognize: fileSystemProvider
 //";"[MASTER] 21:10:52.473 [logback-2] ERROR ClientNodeImpl - Cannot inform master of change of state
 // java.rmi.ServerException: RemoteException occurred in server thread; nested exception is: 
 // 	java.rmi.UnmarshalException: error unmarshalling arguments; nested exception is: 
 // 	java.io.OptionalDataException
 // 	at sun.rmi.server.UnicastServerRef.dispatch(UnicastServerRef.java:389) ~[na:1.8.0_201]
 // 	at sun.rmi.transport.Transport$1.run(Transport.java:200) ~[na:1.8.0_201]
 // 	at sun.rmi.transport.Transport$1.run(Transport.java:197) ~[na:1.8.0_201]
 // 	at java.security.AccessController.doPrivileged(Native Method) ~[na:1.8.0_201]
 // 	at sun.rmi.transport.Transport.serviceCall(Transport.java:196) ~[na:1.8.0_201]
 // 	at sun.rmi.transport.tcp.TCPTransport.handleMessages(TCPTransport.java:573) ~[na:1.8.0_201]
 // 	at sun.rmi.transport.tcp.TCPTransport$ConnectionHandler.run0(TCPTransport.java:834) ~[na:1.8.0_201]
 // 	at sun.rmi.transport.tcp.TCPTransport$ConnectionHandler.lambda$run$0(TCPTransport.java:688) ~[na:1.8.0_201]
 // 	at java.security.AccessController.doPrivileged(Native Method) ~[na:1.8.0_201]
 // 	at sun.rmi.transport.tcp.TCPTransport$ConnectionHandler.run(TCPTransport.java:687) ~[na:1.8.0_201]
 // 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) ~[na:1.8.0_201]
 // 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) ~[na:1.8.0_201]
 // 	at java.lang.Thread.run(Thread.java:748) ~[na:1.8.0_201]
 // 	at sun.rmi.transport.StreamRemoteCall.exceptionReceivedFromServer(StreamRemoteCall.java:283) ~[na:1.8.0_201]
 // 	at sun.rmi.transport.StreamRemoteCall.executeCall(StreamRemoteCall.java:260) ~[na:1.8.0_201]
 // 	at sun.rmi.server.UnicastRef.invoke(UnicastRef.java:161) ~[na:1.8.0_201]
 // 	at java.rmi.server.RemoteObjectInvocationHandler.invokeRemoteMethod(RemoteObjectInvocationHandler.java:227) ~[na:1.8.0_201]
 // 	at java.rmi.server.RemoteObjectInvocationHandler.invoke(RemoteObjectInvocationHandler.java:179) ~[na:1.8.0_201]
 // 	at com.sun.proxy.$Proxy9.evosuite_collectStatistics(Unknown Source) ~[na:na]
 // 	at org.evosuite.rmi.service.ClientNodeImpl.updateStatistics(ClientNodeImpl.java:219) ~[evosuite-0.2.0.jar:na]
 // 	at org.evosuite.statistics.StatisticsSender.sendIndividualToMaster(StatisticsSender.java:46) [evosuite-0.2.0.jar:na]
 // 	at org.evosuite.statistics.StatisticsListener$1.run(StatisticsListener.java:52) [evosuite-0.2.0.jar:na]
 // Caused by: java.rmi.UnmarshalException: error unmarshalling arguments; nested exception is: 
 // 	java.io.OptionalDataException
 // 	at sun.rmi.server.UnicastServerRef.dispatch(UnicastServerRef.java:348) ~[na:1.8.0_201]
 // 	at sun.rmi.transport.Transport$1.run(Transport.java:200) ~[na:1.8.0_201]
 // 	at sun.rmi.transport.Transport$1.run(Transport.java:197) ~[na:1.8.0_201]
 // 	at java.security.AccessController.doPrivileged(Native Method) ~[na:1.8.0_201]
 // 	at sun.rmi.transport.Transport.serviceCall(Transport.java:196) ~[na:1.8.0_201]
 // 	at sun.rmi.transport.tcp.TCPTransport.handleMessages(TCPTransport.java:573) ~[na:1.8.0_201]
 // 	at sun.rmi.transport.tcp.TCPTransport$ConnectionHandler.run0(TCPTransport.java:834) ~[na:1.8.0_201]
 // 	at sun.rmi.transport.tcp.TCPTransport$ConnectionHandler.lambda$run$0(TCPTransport.java:688) ~[na:1.8.0_201]
 // 	at java.security.AccessController.doPrivileged(Native Method) ~[na:1.8.0_201]
 // 	at sun.rmi.transport.tcp.TCPTransport$ConnectionHandler.run(TCPTransport.java:687) ~[na:1.8.0_201]
 // 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) ~[na:1.8.0_201]
 // 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) ~[na:1.8.0_201]
 // 	at java.lang.Thread.run(Thread.java:748) ~[na:1.8.0_201]
 // Caused by: java.io.OptionalDataException: null
 // 	at java.io.ObjectInputStream.readObject0(ObjectInputStream.java:1593) ~[na:1.8.0_201]
 // 	at java.io.ObjectInputStream.readObject(ObjectInputStream.java:431) ~[na:1.8.0_201]
 // 	at java.util.HashMap.readObject(HashMap.java:1410) ~[na:1.8.0_201]
 // 	at sun.reflect.GeneratedMethodAccessor5.invoke(Unknown Source) ~[na:na]
 // 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[na:1.8.0_201]
 // 	at java.lang.reflect.Method.invoke(Method.java:498) ~[na:1.8.0_201]
 // 	at java.io.ObjectStreamClass.invokeReadObject(ObjectStreamClass.java:1170) ~[na:1.8.0_201]
 // 	at java.io.ObjectInputStream.readSerialData(ObjectInputStream.java:2178) ~[na:1.8.0_201]
 // 	at java.io.ObjectInputStream.readOrdinaryObject(ObjectInputStream.java:2069) ~[na:1.8.0_201]
 // 	at java.io.ObjectInputStream.readObject0(ObjectInputStream.java:1573) ~[na:1.8.0_201]
 // 	at java.io.ObjectInputStream.defaultReadFields(ObjectInputStream.java:2287) ~[na:1.8.0_201]
 // 	at java.io.ObjectInputStream.readSerialData(ObjectInputStream.java:2211) ~[na:1.8.0_201]
 // 	at java.io.ObjectInputStream.readOrdinaryObject(ObjectInputStream.java:2069) ~[na:1.8.0_201]
 // 	at java.io.ObjectInputStream.readObject0(ObjectInputStream.java:1573) ~[na:1.8.0_201]
 // 	at java.io.ObjectInputStream.readObject(ObjectInputStream.java:431) ~[na:1.8.0_201]
 // 	at java.util.HashMap.readObject(HashMap.java:1410) ~[na:1.8.0_201]
 // 	at sun.reflect.GeneratedMethodAccessor5.invoke(Unknown Source) ~[na:na]
 // 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[na:1.8.0_201]
 // 	at java.lang.reflect.Method.invoke(Method.java:498) ~[na:1.8.0_201]
 // 	at java.io.ObjectStreamClass.invokeReadObject(ObjectStreamClass.java:1170) ~[na:1.8.0_201]
 // 	at java.io.ObjectInputStream.readSerialData(ObjectInputStream.java:2178) ~[na:1.8.0_201]
 // 	at java.io.ObjectInputStream.readOrdinaryObject(ObjectInputStream.java:2069) ~[na:1.8.0_201]
 // 	at java.io.ObjectInputStream.readObject0(ObjectInputStream.java:1573) ~[na:1.8.0_201]
 // 	at java.io.ObjectInputStream.defaultReadFields(ObjectInputStream.java:2287) ~[na:1.8.0_201]
 // 	at java.io.ObjectInputStream.readSerialData(ObjectInputStream.java:2211) ~[na:1.8.0_201]
 // 	at java.io.ObjectInputStream.readOrdinaryObject(ObjectInputStream.java:2069) ~[na:1.8.0_201]
 // 	at java.io.ObjectInputStream.readObject0(ObjectInputStream.java:1573) ~[na:1.8.0_201]
 // 	at java.io.ObjectInputStream.readObject(ObjectInputStream.java:431) ~[na:1.8.0_201]
 // 	at sun.rmi.server.UnicastRef.unmarshalValue(UnicastRef.java:322) ~[na:1.8.0_201]
 // 	at sun.rmi.server.UnicastServerRef.unmarshalParametersUnchecked(UnicastServerRef.java:628) ~[na:1.8.0_201]
 // 	at sun.rmi.server.UnicastServerRef.unmarshalParameters(UnicastServerRef.java:616) ~[na:1.8.0_201]
 // 	at sun.rmi.server.UnicastServerRef.dispatch(UnicastServerRef.java:338) ~[na:1.8.0_201]
 // 	... 12 common frames omitted
 // "
